,STUDENTS,GPA,GPA_PROB,CLASS,GRADE
133,Student_134,2.74,0.0008385821228981888,MATH 151,68.8233
134,Student_135,3.17,0.0009701844268566636,MATH 151,76.953525
135,Student_136,3.16,0.000967123908159955,MATH 151,76.76445
136,Student_137,2.94,0.0008997924968323631,MATH 151,72.6048
137,Student_138,3.16,0.000967123908159955,MATH 151,75.63
0,Student_1,3.35,0.0010252737633974205,CS 450,82.524375
1,Student_2,3.06,0.0009365187211928678,CS 450,76.8933
2,Student_3,3.78,0.0011568760673558954,CS 450,90.87389999999999
3,Student_4,3.14,0.0009610028707665375,CS 450,78.4467
4,Student_5,3.3,0.001009971169913877,CS 450,81.5535
5,Student_6,3.33,0.0010191527260040032,CS 450,82.136025
6,Student_7,2.78,0.0008508241976850235,CS 450,71.4564
7,Student_8,3.56,0.0010895446560283037,CS 450,86.60205
8,Student_9,3.01,0.0009212161277093241,CS 450,75.92242499999999
9,Student_10,2.91,0.000890610940742237,CS 450,73.980675
10,Student_11,3.2,0.0009793659829467898,CS 450,79.61175
11,Student_12,3.21,0.0009824265016434984,CS 450,79.805925
12,Student_13,2.56,0.0007834927863574319,CS 450,67.18455
13,Student_14,3.94,0.0012058443665032348,CS 450,93.9807
14,Student_15,3.21,0.0009824265016434984,CS 450,79.805925
15,Student_16,3.35,0.0010252737633974205,CS 450,82.524375
16,Student_17,3.26,0.000997729095127042,CS 450,80.7768
17,Student_18,3.38,0.0010344553194875468,CS 450,83.1069
18,Student_19,2.83,0.0008661267911685672,CS 450,72.42727500000001
19,Student_20,3.75,0.0011476945112657694,CS 450,90.291375
20,Student_21,3.65,0.001117089324298682,CS 450,88.349625
21,Student_22,2.77,0.000847763678988315,CS 450,71.262225
22,Student_23,3.6,0.0011017867308151387,CS 450,87.37875
23,Student_24,3.42,0.0010466973942743817,CS 450,83.8836
24,Student_25,3.78,0.0011568760673558954,CS 450,90.87389999999999
25,Student_26,2.99,0.0009150950903159068,CS 450,75.534075
26,Student_27,3.1,0.0009487607959797026,CS 450,77.67
27,Student_28,3.0,0.0009181556090126154,CS 450,75.72825
28,Student_29,2.81,0.0008600057537751498,CS 450,72.038925
29,Student_30,3.28,0.0010038501325204596,CS 450,81.16515
30,Student_31,3.37,0.001031394800790838,CS 450,82.912725
31,Student_32,2.84,0.0008691873098652759,CS 450,72.62145
32,Student_33,3.74,0.0011446339925690607,CS 450,90.0972
33,Student_34,3.68,0.0011262708803888083,CS 450,88.93215000000001
34,Student_35,2.9,0.0008875504220455283,CS 450,73.7865
35,Student_36,3.32,0.0010160922073072943,CS 450,81.94185
36,Student_37,2.34,0.00071616137502984,CS 450,62.9127
37,Student_38,3.47,0.0010619999877579253,CS 450,84.85447500000001
38,Student_39,2.86,0.0008753083472586934,CS 450,73.0098
39,Student_40,3.72,0.0011385129551756432,CS 450,89.70885
40,Student_41,2.67,0.0008171584920212277,CS 450,69.320475
41,Student_42,3.32,0.0010160922073072943,CS 450,81.94185
42,Student_43,2.94,0.0008997924968323631,CS 450,74.5632
43,Student_44,2.89,0.0008844899033488196,CS 450,73.592325
44,Student_45,3.78,0.0011568760673558954,CS 450,90.87389999999999
45,Student_46,3.34,0.0010222132447007118,CS 450,82.33019999999999
46,Student_47,3.3,0.001009971169913877,CS 450,81.5535
47,Student_48,2.29,0.0007008587815462965,CS 450,61.941825
48,Student_49,3.7,0.0011323919177822258,CS 450,89.32050000000001
49,Student_50,3.51,0.00107424206254476,CS 450,85.631175
50,Student_51,3.57,0.0010926051747250124,CS 450,86.79622499999999
51,Student_52,3.12,0.0009548818333731201,CS 450,78.05835
52,Student_53,3.41,0.001043636875577673,CS 450,83.689425
53,Student_54,2.78,0.0008508241976850235,CS 450,71.4564
54,Student_55,3.68,0.0011262708803888083,CS 450,88.93215000000001
55,Student_56,3.81,0.0011660576234460217,CS 450,91.456425
56,Student_57,3.34,0.0010222132447007118,CS 450,82.33019999999999
57,Student_58,3.62,0.001107907768208556,CS 450,87.7671
58,Student_59,3.25,0.0009946685764303334,CS 450,80.58262500000001
59,Student_60,3.29,0.0010069106512171683,CS 450,81.359325
60,Student_61,2.75,0.0008416426415948975,CS 450,70.873875
61,Student_62,3.21,0.0009824265016434984,CS 450,79.805925
62,Student_63,3.31,0.0010130316886105856,CS 450,81.747675
63,Student_64,3.45,0.001055878950364508,CS 450,84.466125
64,Student_65,3.54,0.0010834236186348862,CS 450,86.2137
65,Student_66,2.79,0.0008538847163817323,CS 450,71.650575
66,Student_67,3.16,0.000967123908159955,CS 450,78.83505000000001
67,Student_68,2.75,0.0008416426415948975,CS 450,70.873875
68,Student_69,3.3,0.001009971169913877,CS 450,81.5535
69,Student_70,2.81,0.0008600057537751498,CS 450,72.038925
70,Student_71,3.41,0.001043636875577673,CS 450,83.689425
71,Student_72,2.93,0.0008967319781356545,CS 450,74.36902500000001
72,Student_73,3.09,0.0009457002772829938,CS 450,77.475825
73,Student_74,3.85,0.0011782996982328566,CS 450,92.233125
74,Student_75,3.21,0.0009824265016434984,CS 450,79.805925
75,Student_76,3.4,0.001040576356880964,CS 450,83.49525
76,Student_77,2.95,0.0009028530155290719,CS 450,74.757375
77,Student_78,3.19,0.0009763054642500811,CS 450,79.417575
78,Student_79,2.99,0.0009150950903159068,CS 450,75.534075
79,Student_80,3.36,0.0010283342820941292,CS 450,82.71855
80,Student_81,2.94,0.0008997924968323631,CS 450,74.5632
81,Student_82,2.77,0.000847763678988315,CS 450,71.262225
82,Student_83,3.01,0.0009212161277093241,CS 450,75.92242499999999
83,Student_84,3.49,0.0010681210251513426,CS 450,85.24282500000001
84,Student_85,3.46,0.0010589394690612164,CS 450,84.6603
85,Student_86,3.45,0.001055878950364508,CS 450,84.466125
86,Student_87,3.17,0.0009701844268566636,CS 450,79.029225
87,Student_88,3.56,0.0010895446560283037,CS 450,86.60205
88,Student_89,3.63,0.0011109682869052647,CS 450,87.961275
89,Student_90,3.45,0.001055878950364508,CS 450,84.466125
90,Student_91,3.47,0.0010619999877579253,CS 450,84.85447500000001
91,Student_92,3.52,0.0010773025812414688,CS 450,85.82535
92,Student_93,3.22,0.0009854870203402073,CS 450,80.0001
93,Student_94,2.66,0.000814097973324519,CS 450,69.1263
94,Student_95,3.08,0.0009426397585862853,CS 450,77.28165
95,Student_96,2.95,0.0009028530155290719,CS 450,77.67
96,Student_97,2.57,0.0007865533050541405,CS 450,77.67
97,Student_98,2.81,0.0008600057537751498,CS 450,77.67
98,Student_99,3.82,0.0011691181421427303,CS 450,94.22299999999998
99,Student_100,3.89,0.0011905417730196915,CS 450,95.620375
100,Student_101,2.42,0.0007406455246035098,CS 450,66.2755
101,Student_102,3.53,0.0010803630999381775,CS 450,88.43387499999999
102,Student_103,3.4,0.001040576356880964,CS 450,85.83874999999999
103,Student_104,3.08,0.0009426397585862853,CS 450,79.45075
104,Student_105,3.96,0.0012119654038966524,CS 450,97.01774999999999
105,Student_106,2.98,0.000912034571619198,CS 450,77.4545
106,Student_107,2.58,0.0007896138237508493,CS 450,69.4695
107,Student_108,3.82,0.0011691181421427303,CS 450,94.22299999999998
108,Student_109,3.31,0.0010130316886105856,CS 450,84.042125
109,Student_110,3.12,0.0009548818333731201,CS 450,80.24924999999999
110,Student_111,3.36,0.0010283342820941292,CS 450,85.04024999999999
111,Student_112,2.58,0.0007896138237508493,CS 450,69.4695
112,Student_113,3.56,0.0010895446560283037,CS 450,89.03275
113,Student_114,3.19,0.0009763054642500811,CS 450,81.64662499999999
114,Student_115,3.4,0.001040576356880964,CS 450,85.83874999999999
115,Student_116,3.08,0.0009426397585862853,CS 450,79.45075
116,Student_117,3.22,0.0009854870203402073,CS 450,82.24549999999999
117,Student_118,3.29,0.0010069106512171683,CS 450,83.64287499999999
118,Student_119,3.32,0.0010160922073072943,CS 450,84.24175
119,Student_120,2.76,0.0008447031602916061,CS 450,73.06275
120,Student_121,3.14,0.0009610028707665375,CS 450,80.6485
121,Student_122,3.36,0.0010283342820941292,CS 450,85.04024999999999
122,Student_123,2.57,0.0007865533050541405,CS 450,69.26987499999998
123,Student_124,3.45,0.001055878950364508,CS 450,86.83687499999999
124,Student_125,3.68,0.0011262708803888083,CS 450,91.42824999999999
125,Student_126,3.67,0.0011232103616920996,CS 450,91.228625
126,Student_127,3.6,0.0011017867308151387,CS 450,89.83125
127,Student_128,3.9,0.0011936022917164,CS 450,95.82
128,Student_129,3.04,0.0009303976837994503,CS 450,79.85
129,Student_130,3.4,0.001040576356880964,CS 450,87.98875
130,Student_131,3.77,0.0011538155486591868,CS 450,95.55987499999999
131,Student_132,3.16,0.000967123908159955,CS 450,83.07775
132,Student_133,3.58,0.001095665693421721,CS 450,91.672
133,Student_134,2.74,0.0008385821228981888,CS 450,74.48349999999999
134,Student_135,3.17,0.0009701844268566636,CS 450,83.28237499999999
135,Student_136,3.16,0.000967123908159955,CS 450,83.07775
136,Student_137,2.94,0.0008997924968323631,CS 450,78.576
137,Student_138,3.16,0.000967123908159955,CS 450,83.07775
138,Student_139,3.08,0.0009426397585862853,CS 450,81.44075
139,Student_140,2.67,0.0008171584920212277,CS 450,73.05112499999998
140,Student_141,3.24,0.0009916080577336247,CS 450,84.71475
141,Student_142,2.87,0.0008783688659554021,CS 450,77.143625
142,Student_143,3.17,0.0009701844268566636,CS 450,83.28237499999999
143,Student_144,3.64,0.0011140288056019733,CS 450,92.89975
144,Student_145,2.6,0.0007957348611442668,CS 450,71.61874999999999
145,Student_146,3.74,0.0011446339925690607,CS 450,94.946
146,Student_147,3.66,0.001120149842995391,CS 450,93.309
147,Student_148,3.19,0.0009763054642500811,CS 450,83.69162499999999
148,Student_149,3.17,0.0009701844268566636,CS 450,83.28237499999999
149,Student_150,3.66,0.001120149842995391,CS 450,93.309
150,Student_151,3.26,0.000997729095127042,CS 450,85.124
151,Student_152,2.23,0.0006824956693660441,CS 450,64.047625
152,Student_153,3.21,0.0009824265016434984,CS 450,84.10087499999999
153,Student_154,3.67,0.0011232103616920996,CS 450,93.51362499999999
154,Student_155,3.0,0.0009181556090126154,CS 450,79.80375
155,Student_156,2.84,0.0008691873098652759,CS 450,76.52974999999999
156,Student_157,3.53,0.0010803630999381775,CS 450,90.64887499999999
157,Student_158,3.48,0.001065060506454634,CS 450,89.62575
158,Student_159,3.91,0.0011966628104131088,CS 450,98.42462499999999
159,Student_160,3.26,0.000997729095127042,CS 450,85.124
160,Student_161,3.06,0.0009365187211928678,CS 450,81.0315
161,Student_162,3.5,0.0010711815438480513,CS 450,90.035
162,Student_163,3.0,0.0009181556090126154,CS 450,79.80375
163,Student_164,3.57,0.0010926051747250124,CS 450,91.46737499999999
164,Student_165,3.58,0.001095665693421721,CS 450,91.672
165,Student_166,3.84,0.0011752391795361477,CS 450,96.99224999999998
166,Student_167,2.76,0.0008447031602916061,CS 450,74.89274999999999
167,Student_168,3.45,0.001055878950364508,CS 450,89.01187499999999
168,Student_169,3.79,0.001159936586052604,CS 450,95.96912499999999
169,Student_170,3.44,0.001052818431667799,CS 450,88.80725
170,Student_171,2.76,0.0008447031602916061,CS 450,74.89274999999999
171,Student_172,2.78,0.0008508241976850235,CS 450,75.30199999999999
172,Student_173,3.73,0.0011415734738723518,CS 450,81.85
0,Student_1,3.35,0.0010252737633974205,CS 422,71.79312499999999
1,Student_2,3.06,0.0009365187211928678,CS 422,66.89429999999999
2,Student_3,3.78,0.0011568760673558954,CS 422,79.05689999999998
3,Student_4,3.14,0.0009610028707665375,CS 422,68.2457
4,Student_5,3.3,0.001009971169913877,CS 422,70.94849999999998
5,Student_6,3.33,0.0010191527260040032,CS 422,71.45527499999999
6,Student_7,2.78,0.0008508241976850235,CS 422,62.164399999999986
7,Student_8,3.56,0.0010895446560283037,CS 422,75.34055
8,Student_9,3.01,0.0009212161277093241,CS 422,66.049675
9,Student_10,2.91,0.000890610940742237,CS 422,64.36042499999999
10,Student_11,3.2,0.0009793659829467898,CS 422,69.25925
11,Student_12,3.21,0.0009824265016434984,CS 422,69.428175
12,Student_13,2.56,0.0007834927863574319,CS 422,58.448049999999995
13,Student_14,3.94,0.0012058443665032348,CS 422,81.7597
14,Student_15,3.21,0.0009824265016434984,CS 422,69.428175
15,Student_16,3.35,0.0010252737633974205,CS 422,71.79312499999999
16,Student_17,3.26,0.000997729095127042,CS 422,70.27279999999999
17,Student_18,3.38,0.0010344553194875468,CS 422,72.2999
18,Student_19,2.83,0.0008661267911685672,CS 422,63.009024999999994
19,Student_20,3.75,0.0011476945112657694,CS 422,78.550125
20,Student_21,3.65,0.001117089324298682,CS 422,76.860875
21,Student_22,2.77,0.000847763678988315,CS 422,61.99547499999999
22,Student_23,3.6,0.0011017867308151387,CS 422,76.01624999999999
23,Student_24,3.42,0.0010466973942743817,CS 422,72.97559999999999
24,Student_25,3.78,0.0011568760673558954,CS 422,79.05689999999998
25,Student_26,2.99,0.0009150950903159068,CS 422,65.71182499999999
26,Student_27,3.1,0.0009487607959797026,CS 422,67.57
27,Student_28,3.0,0.0009181556090126154,CS 422,65.88074999999999
28,Student_29,2.81,0.0008600057537751498,CS 422,62.67117499999999
29,Student_30,3.28,0.0010038501325204596,CS 422,70.61064999999999
30,Student_31,3.37,0.001031394800790838,CS 422,72.13097499999999
31,Student_32,2.84,0.0008691873098652759,CS 422,63.17794999999999
32,Student_33,3.74,0.0011446339925690607,CS 422,78.38119999999999
33,Student_34,3.68,0.0011262708803888083,CS 422,77.36765
34,Student_35,2.9,0.0008875504220455283,CS 422,64.19149999999999
35,Student_36,3.32,0.0010160922073072943,CS 422,71.28634999999998
36,Student_37,2.34,0.00071616137502984,CS 422,54.73169999999999
37,Student_38,3.47,0.0010619999877579253,CS 422,67.57
38,Student_39,2.86,0.0008753083472586934,MATH 252,50.6284
39,Student_40,3.72,0.0011385129551756432,MATH 252,62.2083
40,Student_41,2.67,0.0008171584920212277,MATH 252,48.070049999999995
41,Student_42,3.32,0.0010160922073072943,MATH 252,56.8223
42,Student_43,2.94,0.0008997924968323631,MATH 252,51.7056
43,Student_44,2.89,0.0008844899033488196,MATH 252,51.03235
44,Student_45,3.78,0.0011568760673558954,MATH 252,63.0162
45,Student_46,3.34,0.0010222132447007118,MATH 252,57.0916
46,Student_47,3.3,0.001009971169913877,MATH 252,56.553
47,Student_48,2.29,0.0007008587815462965,MATH 252,42.95335
48,Student_49,3.7,0.0011323919177822258,MATH 252,61.939
49,Student_50,3.51,0.00107424206254476,MATH 252,59.380649999999996
50,Student_51,3.57,0.0010926051747250124,MATH 252,60.18854999999999
51,Student_52,3.12,0.0009548818333731201,MATH 252,54.1293
52,Student_53,3.41,0.001043636875577673,MATH 252,58.03415
53,Student_54,2.78,0.0008508241976850235,MATH 252,49.551199999999994
54,Student_55,3.68,0.0011262708803888083,MATH 252,61.6697
55,Student_56,3.81,0.0011660576234460217,MATH 252,63.42015
56,Student_57,3.34,0.0010222132447007118,MATH 252,57.0916
57,Student_58,3.62,0.001107907768208556,MATH 252,60.8618
58,Student_59,3.25,0.0009946685764303334,MATH 252,55.87975
59,Student_60,3.29,0.0010069106512171683,MATH 252,56.41835
60,Student_61,2.75,0.0008416426415948975,MATH 252,49.14725
61,Student_62,3.21,0.0009824265016434984,MATH 252,55.34115
62,Student_63,3.31,0.0010130316886105856,MATH 252,56.68765
63,Student_64,3.45,0.001055878950364508,MATH 252,58.57275
64,Student_65,3.54,0.0010834236186348862,MATH 252,59.7846
65,Student_66,2.79,0.0008538847163817323,MATH 252,49.68585
66,Student_67,3.16,0.000967123908159955,MATH 252,54.6679
67,Student_68,2.75,0.0008416426415948975,MATH 252,49.14725
68,Student_69,3.3,0.001009971169913877,MATH 252,56.553
69,Student_70,2.81,0.0008600057537751498,MATH 252,49.955149999999996
70,Student_71,3.41,0.001043636875577673,MATH 252,58.03415
71,Student_72,2.93,0.0008967319781356545,MATH 252,51.57095
72,Student_73,3.09,0.0009457002772829938,MATH 252,53.72535
73,Student_74,3.85,0.0011782996982328566,MATH 252,63.958749999999995
74,Student_75,3.21,0.0009824265016434984,MATH 252,55.34115
75,Student_76,3.4,0.001040576356880964,MATH 252,57.899499999999996
76,Student_77,2.95,0.0009028530155290719,MATH 252,51.84025
77,Student_78,3.19,0.0009763054642500811,MATH 252,55.07185
78,Student_79,2.99,0.0009150950903159068,MATH 252,53.86
79,Student_80,3.36,0.0010283342820941292,CS 330,76.62675
80,Student_81,2.94,0.0008997924968323631,CS 330,69.072
81,Student_82,2.77,0.000847763678988315,CS 330,66.014125
82,Student_83,3.01,0.0009212161277093241,CS 330,70.331125
83,Student_84,3.49,0.0010681210251513426,CS 330,78.965125
84,Student_85,3.46,0.0010589394690612164,CS 330,78.4255
85,Student_86,3.45,0.001055878950364508,CS 330,78.245625
86,Student_87,3.17,0.0009701844268566636,CS 330,73.209125
87,Student_88,3.56,0.0010895446560283037,CS 330,80.22425
88,Student_89,3.63,0.0011109682869052647,CS 330,81.483375
89,Student_90,3.45,0.001055878950364508,CS 330,78.245625
90,Student_91,3.47,0.0010619999877579253,CS 330,78.60537500000001
91,Student_92,3.52,0.0010773025812414688,CS 330,79.50475
92,Student_93,3.22,0.0009854870203402073,CS 330,74.1085
93,Student_94,2.66,0.000814097973324519,CS 330,64.0355
94,Student_95,3.08,0.0009426397585862853,CS 330,71.59025
95,Student_96,2.95,0.0009028530155290719,CS 330,69.251875
96,Student_97,2.57,0.0007865533050541405,CS 330,62.416624999999996
97,Student_98,2.81,0.0008600057537751498,CS 330,66.733625
98,Student_99,3.82,0.0011691181421427303,CS 330,84.901
99,Student_100,3.89,0.0011905417730196915,CS 330,86.16012500000001
100,Student_101,2.42,0.0007406455246035098,CS 330,59.7185
101,Student_102,3.53,0.0010803630999381775,CS 330,79.684625
102,Student_103,3.4,0.001040576356880964,CS 330,77.34625
103,Student_104,3.08,0.0009426397585862853,CS 330,71.59025
104,Student_105,3.96,0.0012119654038966524,CS 330,87.41925
105,Student_106,2.98,0.000912034571619198,CS 330,69.7915
106,Student_107,2.58,0.0007896138237508493,CS 330,62.596500000000006
107,Student_108,3.82,0.0011691181421427303,CS 330,84.901
108,Student_109,3.31,0.0010130316886105856,CS 330,75.72737500000001
109,Student_110,3.12,0.0009548818333731201,CS 330,72.30975000000001
110,Student_111,3.36,0.0010283342820941292,CS 330,76.62675
111,Student_112,2.58,0.0007896138237508493,CS 330,62.596500000000006
112,Student_113,3.56,0.0010895446560283037,CS 330,80.22425
113,Student_114,3.19,0.0009763054642500811,CS 330,73.568875
114,Student_115,3.4,0.001040576356880964,CS 330,77.34625
115,Student_116,3.08,0.0009426397585862853,CS 330,71.59025
116,Student_117,3.22,0.0009854870203402073,CS 330,74.1085
117,Student_118,3.29,0.0010069106512171683,CS 330,75.367625
118,Student_119,3.32,0.0010160922073072943,CS 330,75.90725
119,Student_120,2.76,0.0008447031602916061,CS 330,65.83425
120,Student_121,3.14,0.0009610028707665375,CS 330,72.6695
121,Student_122,3.36,0.0010283342820941292,CS 330,76.62675
122,Student_123,2.57,0.0007865533050541405,CS 330,62.416624999999996
123,Student_124,3.45,0.001055878950364508,CS 330,78.245625
124,Student_125,3.68,0.0011262708803888083,CS 330,82.38275
125,Student_126,3.67,0.0011232103616920996,CS 330,82.202875
126,Student_127,3.6,0.0011017867308151387,CS 330,80.94375000000001
127,Student_128,3.9,0.0011936022917164,CS 330,86.34
128,Student_129,3.04,0.0009303976837994503,CS 330,70.87075
129,Student_130,3.4,0.001040576356880964,CS 330,77.34625
130,Student_131,3.77,0.0011538155486591868,CS 330,84.001625
131,Student_132,3.16,0.000967123908159955,CS 330,73.02925
132,Student_133,3.58,0.001095665693421721,CS 330,80.584
133,Student_134,2.74,0.0008385821228981888,CS 330,65.4745
134,Student_135,3.17,0.0009701844268566636,CS 330,73.209125
135,Student_136,3.16,0.000967123908159955,CS 330,73.02925
136,Student_137,2.94,0.0008997924968323631,CS 330,69.072
137,Student_138,3.16,0.000967123908159955,CS 330,73.02925
138,Student_139,3.08,0.0009426397585862853,CS 330,71.59025
139,Student_140,2.67,0.0008171584920212277,CS 330,64.215375
140,Student_141,3.24,0.0009916080577336247,CS 330,74.46825000000001
141,Student_142,2.87,0.0008783688659554021,CS 330,67.812875
142,Student_143,3.17,0.0009701844268566636,CS 330,73.209125
143,Student_144,3.64,0.0011140288056019733,CS 330,81.66325
144,Student_145,2.6,0.0007957348611442668,CS 330,62.956250000000004
145,Student_146,3.74,0.0011446339925690607,CS 330,83.462
146,Student_147,3.66,0.001120149842995391,CS 330,82.02300000000001
147,Student_148,3.19,0.0009763054642500811,CS 330,73.568875
148,Student_149,3.17,0.0009701844268566636,CS 330,73.209125
149,Student_150,3.66,0.001120149842995391,CS 330,82.02300000000001
150,Student_151,3.26,0.000997729095127042,CS 330,74.828
151,Student_152,2.23,0.0006824956693660441,CS 330,56.300875
152,Student_153,3.21,0.0009824265016434984,CS 330,73.928625
153,Student_154,3.67,0.0011232103616920996,CS 330,82.202875
154,Student_155,3.0,0.0009181556090126154,CS 330,70.15125
155,Student_156,2.84,0.0008691873098652759,CS 330,67.27325
156,Student_157,3.53,0.0010803630999381775,CS 330,79.684625
157,Student_158,3.48,0.001065060506454634,CS 330,78.78525
158,Student_159,3.91,0.0011966628104131088,CS 330,86.519875
159,Student_160,3.26,0.000997729095127042,CS 330,74.828
160,Student_161,3.06,0.0009365187211928678,CS 330,71.95
161,Student_162,3.5,0.0010711815438480513,CS 330,71.95
162,Student_163,3.0,0.0009181556090126154,CS 422,70.083
163,Student_164,3.57,0.0010926051747250124,CS 422,80.32589999999999
164,Student_165,3.58,0.001095665693421721,CS 422,80.50559999999999
165,Student_166,3.84,0.0011752391795361477,CS 422,85.17779999999999
166,Student_167,2.76,0.0008447031602916061,CS 422,65.77019999999999
167,Student_168,3.45,0.001055878950364508,CS 422,78.1695
168,Student_169,3.79,0.001159936586052604,CS 422,84.27929999999999
169,Student_170,3.44,0.001052818431667799,CS 422,77.98979999999999
170,Student_171,2.76,0.0008447031602916061,CS 422,65.77019999999999
171,Student_172,2.78,0.0008508241976850235,CS 422,66.1296
172,Student_173,3.73,0.0011415734738723518,CS 422,83.2011
173,Student_174,3.59,0.0010987262121184298,CS 422,80.68529999999998
174,Student_175,2.94,0.0008997924968323631,CS 422,69.00479999999999
175,Student_176,3.79,0.001159936586052604,CS 422,84.27929999999999
176,Student_177,2.76,0.0008447031602916061,CS 422,65.77019999999999
177,Student_178,2.36,0.0007222824124232574,CS 422,58.58219999999999
178,Student_179,2.97,0.0009089740529224893,CS 422,69.5439
179,Student_180,2.92,0.0008936714594389456,CS 422,68.6454
180,Student_181,2.98,0.000912034571619198,CS 422,69.72359999999999
181,Student_182,3.65,0.001117089324298682,CS 422,81.7635
182,Student_183,3.07,0.0009395792398895764,CS 422,71.34089999999999
183,Student_184,3.59,0.0010987262121184298,CS 422,80.68529999999998
184,Student_185,3.29,0.0010069106512171683,CS 422,75.29429999999999
185,Student_186,2.92,0.0008936714594389456,CS 422,68.6454
186,Student_187,3.53,0.0010803630999381775,CS 422,79.60709999999999
187,Student_188,2.81,0.0008600057537751498,CS 422,66.6687
188,Student_189,2.63,0.0008049164172343928,CS 422,63.434099999999994
189,Student_190,3.21,0.0009824265016434984,CS 422,73.85669999999999
190,Student_191,3.47,0.0010619999877579253,CS 422,78.5289
191,Student_192,3.64,0.0011140288056019733,CS 422,81.5838
192,Student_193,3.73,0.0011415734738723518,CS 422,83.2011
193,Student_194,3.73,0.0011415734738723518,CS 422,83.2011
194,Student_195,3.5,0.0010711815438480513,CS 422,79.068
195,Student_196,3.17,0.0009701844268566636,CS 422,73.13789999999999
196,Student_197,2.84,0.0008691873098652759,CS 422,67.20779999999999
197,Student_198,3.05,0.000933458202496159,CS 422,70.9815
198,Student_199,2.8,0.000856945235078441,CS 422,66.48899999999999
199,Student_200,3.35,0.0010252737633974205,CS 422,76.3725
200,Student_201,2.56,0.0007834927863574319,CS 422,62.176199999999994
201,Student_202,3.54,0.0010834236186348862,CS 422,79.7868
202,Student_203,3.02,0.0009242766464060329,CS 422,70.44239999999999
203,Student_204,3.84,0.0011752391795361477,CS 422,85.17779999999999
204,Student_205,2.65,0.0008110374546278102,CS 422,63.793499999999995
205,Student_206,3.23,0.000988547539036916,CS 422,74.2161
206,Student_207,2.55,0.0007804322676607231,CS 422,61.99649999999999
207,Student_208,3.22,0.0009854870203402073,CS 422,74.0364
208,Student_209,3.01,0.0009212161277093241,CS 422,70.2627
209,Student_210,3.81,0.0011660576234460217,CS 422,84.6387
210,Student_211,2.68,0.0008202190107179365,CS 422,64.3326
211,Student_212,3.8,0.0011629971047493128,CS 422,84.45899999999999
212,Student_213,3.87,0.001184420735626274,CS 422,85.7169
213,Student_214,3.72,0.0011385129551756432,CS 422,83.0214
214,Student_215,3.71,0.0011354524364789345,CS 422,82.84169999999999
215,Student_216,3.01,0.0009212161277093241,CS 422,71.88
216,Student_217,2.76,0.0008447031602916061,MATH 252,70.3269
217,Student_218,2.99,0.0009150950903159068,MATH 252,74.74635
218,Student_219,3.14,0.0009610028707665375,MATH 252,77.6286
219,Student_220,3.1,0.0009487607959797026,MATH 252,76.86
220,Student_221,3.43,0.0010497579129710903,MATH 252,83.20095
221,Student_222,2.64,0.0008079769359311016,MATH 252,68.0211
222,Student_223,2.7,0.0008263400481113539,MATH 252,69.174
223,Student_224,3.84,0.0011752391795361477,MATH 252,91.0791
224,Student_225,2.94,0.0008997924968323631,MATH 252,73.7856
225,Student_226,3.25,0.0009946685764303334,MATH 252,79.74225
226,Student_227,3.69,0.001129331399085517,MATH 252,88.19685
227,Student_228,3.8,0.0011629971047493128,MATH 252,90.31049999999999
228,Student_229,3.15,0.0009640633894632462,MATH 252,77.82074999999999
229,Student_230,3.01,0.0009212161277093241,MATH 252,75.13064999999999
230,Student_231,3.55,0.0010864841373315949,MATH 252,85.50675
231,Student_232,3.62,0.001107907768208556,MATH 252,86.8518
232,Student_233,3.55,0.0010864841373315949,MATH 252,85.50675
233,Student_234,3.9,0.0011936022917164,MATH 252,92.232
234,Student_235,3.55,0.0010864841373315949,MATH 252,85.50675
235,Student_236,3.26,0.000997729095127042,MATH 252,79.9344
236,Student_237,3.3,0.001009971169913877,MATH 252,80.70299999999999
237,Student_238,3.85,0.0011782996982328566,MATH 252,76.86
238,Student_239,2.9,0.0008875504220455283,CS 330,64.05850000000001
239,Student_240,3.19,0.0009763054642500811,CS 330,68.947175
240,Student_241,3.68,0.0011262708803888083,CS 330,77.20735
241,Student_242,2.73,0.0008355216042014801,CS 330,61.192725
242,Student_243,3.47,0.0010619999877579253,CS 330,73.667275
243,Student_244,2.47,0.0007559481180870535,CS 330,56.80977500000001
244,Student_245,3.54,0.0010834236186348862,CS 330,74.8473
245,Student_246,2.79,0.0008538847163817323,CS 330,62.204175000000006
246,Student_247,3.4,0.001040576356880964,CS 330,72.48725
247,Student_248,3.07,0.0009395792398895764,CS 330,66.92427500000001
248,Student_249,3.08,0.0009426397585862853,CS 330,67.09285000000001
249,Student_250,3.09,0.0009457002772829938,CS 330,67.261425
250,Student_251,3.17,0.0009701844268566636,CS 330,68.61002500000001
251,Student_252,2.7,0.0008263400481113539,CS 330,60.687000000000005
252,Student_253,3.38,0.0010344553194875468,CS 330,72.15010000000001
253,Student_254,3.27,0.001000789613823751,CS 330,70.295775
254,Student_255,2.56,0.0007834927863574319,CS 330,58.326950000000004
255,Student_256,2.48,0.000759008636783762,CS 330,56.978350000000006
256,Student_257,3.78,0.0011568760673558954,CS 330,78.8931
257,Student_258,3.59,0.0010987262121184298,CS 330,75.69017500000001
258,Student_259,2.58,0.0007896138237508493,CS 330,58.664100000000005
259,Student_260,3.48,0.001065060506454634,CS 330,73.83585000000001
